listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/46990.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",391 000 DT,S+2 en vente,"Hergla, Rue corniche Hergla",3 pièces,109 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/59265.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",439 296 DT,S+2 en vente,"Sousse Centre Ville, Rue du commandant Bejaoui - Cité Hached - Jawhara",3 pièces,133 m²
https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/52206.html,https://cdn-media.medialabtc.it/tn/agencies/ssca7/estates/52206/images/270421/gallery_media.jpeg,800 000 DT,Villa jumelée en vente,"M'Saken, Cité ennour m'saken",6 pièces,548 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/49774.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/49774/images/242434/gallery_media.jpeg,154 000 DT,Studio en vente,"Hergla, Rue corniche Hergla",1 pièce,41 m²
https://www.tecnocasa.tn/vendre/villa/sousse/khezama/57857.html,https://cdn-media.medialabtc.it/tn/agencies/ssca1/estates/57857/images/318673/gallery_media.jpeg,2 200 000 DT,Villa individuelle en vente,"Khezama, - Rue Assouan 06 - Khezema Est",1150 m²,1150 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/57909.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",372 000 DT,Duplex en vente,"Khezama, Rue du Colonel El Hedi El Garnaoui - Khezema Est",140 m²,140 m²
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/56310.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",864 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Est,432 m²,432 m²
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/54957.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",660 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,550 m²,550 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/58595.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",550 000 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,175 m²
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/57488.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",330 000 DT,Villa individuelle en vente,"Chott Meriam, Awled Ben Zina",246 m²,246 m²
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/58440.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",300 000 DT,Villa en bande en vente,Sousse Centre Ville - La Corniche,240 m²,240 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/58726.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",177 536 DT,S+1 en vente,"Hergla, Lotissement Afh",1 pièce,55 m²
https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/57798.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,Villa individuelle en vente,"M'Saken, Rue Farhat Hached",690 m²,690 m²
https://www.tecnocasa.tn/vendre/villa/sousse/hergla/57875.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",185 000 DT,Villa inachevée en vente,"Hergla, Rue Ibn Khaldoun",254 m²,254 m²
