listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/61533.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",330 000 DT,S+2 en vente,Bizerte,3 pièces,100 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/56372.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",369 000 DT,Terrain habitation ind. en vente,Bizerte,410 m²,410 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/56370.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",378 000 DT,Terrain habitation ind. en vente,Bizerte,420 m²,420 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/60693.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",135 000 DT,S+2 en vente,Bizerte,3 pièces,65 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/53393.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",615 000 DT,Villa individuelle en vente,Bizerte,320 m²,320 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/53824.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",610 000 DT,Villa individuelle en vente,Bizerte,513 m²,513 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/55319.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",160 000 DT,S+3 en vente,Bizerte,4 pièces,110 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/61074.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",635 000 DT,Villa jumelée en vente,Bizerte,100 m²,100 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/56782.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",230 000 DT,Maison jumelée en vente,Bizerte,160 m²,160 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/60632.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",320 000 DT,S+3 en vente,Bizerte,4 pièces,100 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/48999.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/48999/images/272294/gallery_media.jpeg,350 000 DT,Duplex en vente,Bizerte,4 pièces,200 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/60671.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/60671/images/340733/gallery_media.jpeg,350 000 DT,Maison jumelée en vente,Bizerte,251 m²,251 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/59821.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/59821/images/333772/gallery_media.jpeg,273 000 DT,Etage de villa en vente,Bizerte,3 pièces,150 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/57968.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",240 000 DT,Maison jumelée en vente,Bizerte,150 m²,150 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/56820.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",650 000 DT,Villa individuelle en vente,Bizerte,305 m²,305 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/58716.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",530 000 DT,Villa individuelle en vente,Bizerte,284 m²,284 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/57906.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",600 000 DT,Villa individuelle en vente,Bizerte,300 m²,300 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/58928.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 250 000 DT,Villa individuelle en vente,Bizerte,826 m²,826 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/48189.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",440 000 DT,Terrain habitation ind. en vente,Bizerte,550 m²,550 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/56298.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",691 600 DT,Terrain habitation ind. en vente,Bizerte,728 m²,728 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/53702.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Maison jumelée en vente,Bizerte,6 pièces,410 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/57418.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,S+2 en vente,Bizerte,3 pièces,160 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/57938.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,S+2 en vente,Bizerte,275 m²,275 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/56572.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Villa individuelle en vente,Bizerte,1865 m²,1865 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/57939.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",350 000 DT,Villa jumelée en vente,Bizerte,153 m²,153 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/56733.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/56733/images/305082/gallery_media.jpeg,188 500 DT,Terrain habitation ind. en vente,Bizerte,377 m²,377 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/54975.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/54975/images/294095/gallery_media.jpeg,520 000 DT,S+3 en vente,Bizerte,4 pièces,250 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/50871.html,https://cdn-media.medialabtc.it/tn/agencies/bzco1/estates/50871/images/250308/gallery_media.jpeg,95 000 DT,Etage de villa en vente,Bizerte,2 pièces,113 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/55393.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",711 000 DT,Terrain habitation ind. en vente,Bizerte,790 m²,790 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/56159.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",600 000 DT,Terrain agricole en vente,Bizerte,6045 m²,6045 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47265.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,Terrain habitation ind. en vente,Bizerte,414 m²,414 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/55785.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",480 000 DT,Villa jumelée en vente,Bizerte,270 m²,270 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/45686.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",350 000 DT,Duplex en vente,Bizerte,194 m²,194 m²
https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47192.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",595 000 DT,Terrain habitation ind. en vente,Bizerte,540 m²,540 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/49177.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",220 000 DT,Etage de villa en vente,Bizerte,3 pièces,120 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/51008.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",310 000 DT,S+2 en vente,Bizerte,4 pièces,128 m²
https://www.tecnocasa.tn/vendre/appartement/bizerte/bizerte/51865.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",160 000 DT,S+2 en vente,Bizerte,3 pièces,140 m²
https://www.tecnocasa.tn/vendre/villa/bizerte/bizerte/46815.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",725 000 DT,Villa individuelle en vente,Bizerte,5 pièces,460 m²
