id,created_at,title,predicted_price_tnd
f1a28ed4-ef4c-48e4-b070-25a029f04938,2026-04-13T16:37:53.172376+00:00,Tunisie Annonce :: Immobilier Tunisie TN -  petites annonces gratuites location vente terrain voiture auto moto  emploi immobilier BIZ,787851.0

0da193da-61ca-422b-a059-e6769250ca4f,2026-04-13T16:37:46.695037+00:00,"Immobilier neuf à La Marsa, Immobilier neuf - Mubawab",315010.0

0148ca8e-e3e1-495f-a76f-4958a6464c1e,2026-04-13T16:37:42.354787+00:00,"Immobilier neuf à La Manouba, Immobilier neuf - Mubawab",315010.0

1a8b2a7d-d3d5-4515-9f5c-4ae8bf3bc941,2026-04-13T16:37:38.131981+00:00,"Immobilier neuf à Kairouan Ville, Immobilier neuf - Mubawab",315010.0

83897999-af04-40ba-8ebf-9b06173e6212,2026-04-13T16:37:33.935239+00:00,"Immobilier neuf à Hammamet, Immobilier neuf - Mubawab",456468.0

41f2ad04-703a-4ff8-a5ea-5e769504a432,2026-04-13T16:37:30.047084+00:00,"Immobilier neuf à Hammam Sousse, Immobilier neuf - Mubawab",315010.0

2531c2b1-11a6-4910-9220-45bcbb28056e,2026-04-13T16:37:25.871502+00:00,"Immobilier neuf à Grombalia, Immobilier neuf - Mubawab",315010.0

0bafe927-e2b2-47a8-b607-4e358f6e324e,2026-04-13T16:37:21.567511+00:00,"Immobilier neuf à Fouchana, Immobilier neuf - Mubawab",315010.0

d7f65556-066d-4e3c-a3b8-6f8baeb83861,2026-04-13T16:37:17.002528+00:00,"Immobilier neuf à Ezzahra, Immobilier neuf - Mubawab",362274.0

d218917a-4c42-47db-a4b7-1ed1badc473e,2026-04-13T16:37:13.096969+00:00,"Immobilier neuf à El Mourouj, Immobilier neuf - Mubawab",315010.0

597dda3d-d896-4ba0-9c77-de04bc8f4406,2026-04-13T16:37:08.970738+00:00,"Immobilier neuf à El Menzah, Immobilier neuf - Mubawab",315010.0

6cfbc09b-054c-4f34-9411-1044cce3c6e6,2026-04-13T16:37:04.617483+00:00,"Immobilier neuf à Djerba, Immobilier neuf - Mubawab",315010.0

097da95d-a69c-49dc-b670-f7a4e03f0f31,2026-04-13T16:36:59.883260+00:00,"Immobilier neuf à Carthage, Immobilier neuf - Mubawab",315010.0

37064b5c-008f-4c38-a7fd-0b6158062c4d,2026-04-13T16:36:56.073023+00:00,"Immobilier neuf à Boumhel Bassatine, Immobilier neuf - Mubawab",315010.0

176e74b4-e43c-4c04-b83c-86e661270658,2026-04-13T16:36:52.124037+00:00,"Immobilier neuf à Bizerte, Immobilier neuf - Mubawab",315010.0

83b6f6da-e0d1-40c6-8cc9-c156509c5fa7,2026-04-13T16:36:48.250423+00:00,"Immobilier neuf à Ariana Ville, Immobilier neuf - Mubawab",640086.0

2d8d23ea-2ede-4be6-9833-7d9d0bab6e4a,2026-04-13T16:36:44.097088+00:00,"Immobilier neuf à Akouda, Immobilier neuf - Mubawab",315010.0

84c5455b-a983-44c4-b7a2-f95492fcb1b0,2026-04-13T16:36:40.018592+00:00,"Nuova costruzione Tunisia, Nuova costruzione - Mubawab",851517.0

2c474e70-8125-4e2f-a588-4038a6fe7b84,2026-04-13T16:36:35.379719+00:00,"New homes Tunisia, New homes - Mubawab",405917.0

53b70f0d-ac69-497c-b813-7783ec9ca007,2026-04-13T16:36:30.712283+00:00,"قارات جديدة في تونس, عقارات جديدة - Mubawab",315010.0

56f55ce3-0f6a-4255-a3b4-02adb135cbe5,2026-04-13T16:36:29.121132+00:00,"Immobilier neuf en Tunisie, Immobilier neuf - Mubawab",362274.0

fd8ddd4e-7538-4a62-b9c5-a35a833f6f8a,2026-04-13T16:36:26.540467+00:00,A vendre Appartement S0 au Lac2,334622.0

a70f04ec-9767-4d60-acbf-a49a716b4e62,2026-04-13T16:36:25.283118+00:00,À Louer Appartement S2 Indépendant au Lac 2,347308.0

a426d958-60e1-4a08-a739-eb04d15c6bd2,2026-04-13T16:36:23.818915+00:00,Appartement S+3 à louer à Cité les Palmeraies,315010.0

08dc76cb-fe73-403b-9cf1-27062ef0ceee,2026-04-13T16:36:22.393599+00:00,Appartement S+2 à vendre à Cité les Palmeraies,315010.0

0abba025-9dc9-4601-93a9-2ff07155b30a,2026-04-13T16:36:21.371663+00:00,Appartement à vendre à Djerba Aghir 200m de la plage,409188.0

1580bf35-2334-427c-95a3-0093cb1222a7,2026-04-13T16:36:20.002037+00:00,A Louer un bel S+3 très haut standing à l'Aouina,508714.0

c019277c-d1db-48ea-b1b6-fdc49516ce3c,2026-04-13T16:36:18.644518+00:00,A Louer un appartement S+2 à l'Aouina,337158.0

ac2eaa28-0c66-48a4-81f6-540512337bae,2026-04-13T16:36:17.360441+00:00,A Vendre un S+4 à Jardins de Carthage,516928.0

c2dc8b94-f4f2-4ae2-b63d-7947de06a590,2026-04-13T16:36:16.064797+00:00,A louer un appartement Très Haut Standing au Menzah 9 S3,319807.0

